ticker_id,item_id,status,Ticker
43496,10260,1,CCOR-B
43546,10314,1,CONS-B
43885,10662,1,CRA1V
43893,38042,1,UPM1V
44308,11282,1,DNORD
44340,11305,1,DANTB
138556,1816198,1,ENERGYH
139673,1817019,1,ARUJ
139674,1817020,1,FIL
138557,1816199,1,EQUIPMENT
133289,5779,1,AVJ
138558,1816200,1,FIRSTDUBAI
138559,1816201,1,ALOLA
138560,1816202,1,EXCH
133292,37751,1,UNS
139676,1817022,1,QUICE
133296,17432,1,HRR
133297,18692,1,IPD
133299,21344,1,KKT
133301,22348,1,LLO
133302,23562,1,MGZ
135954,3580,1,AC
135957,4025,1,ALA
135959,5042,1,AX
135961,5399,1,ACO
135962,5416,1,ATH
135965,5649,1,ACQ
135967,5939,1,BAD
135970,6868,1,BIR
133303,24335,1,MMG
134078,1807626,1,HOFI
134080,1807629,1,CPHCAP
134081,1807630,1,SCI1V
134083,1807632,1,DEDI
134084,1807633,1,INVEST
134087,1807636,1,FEEL
134088,1807637,1,SHOT
134089,1807638,1,IC
134090,1807639,1,ATG1V
134091,1807640,1,PIZZA
134092,1807641,1,UUTEC
134094,1807643,1,ALIG
134095,1807644,1,DUST
134096,1807645,1,NDX
134097,1807646,1,THULE
134098,1807647,1,TROAX
134099,1807648,1,OJBA
134100,1807649,1,BITTI
134101,1807650,1,COOR
139678,1817024,1,HUSI
134129,1808672,1,LIFCO-B
134130,1808673,1,PNDX-B
134131,1808674,1,FOI-B
134132,1808675,1,IFS-A
134134,1808677,1,PXXS-SDB
134136,1808679,1,ELOS-B
134137,1808680,1,EPIS-B
134138,1808681,1,MSC-B
134139,1808682,1,SHEL-B
134141,1808685,1,DCAR-B
134142,1808688,1,AF-B
133308,33612,1,SOM
3024,34532,1,SBB
7179,40584,1,ZGL
9237,7435,1,BCK
13487,21370,1,KNH
15643,26288,1,NOE
15757,26641,1,OFW
15800,26715,1,OMH
19655,5612,1,AKK
22731,2774,1,PRR
24441,3706,1,AQG
31324,7086,1,BLY
33206,32928,1,SIH
33275,32979,1,SVL
33442,33211,1,SIT
33542,33334,1,SPZ
33556,33347,1,SIQ
34162,40378,1,ZER
34192,5635,1,AUI
34225,33843,1,SFH
34382,34061,1,SMR
34448,34141,1,SVY
34512,34213,1,SBI
34618,34314,1,SMC
34641,34336,1,SGO
34920,34727,1,SPQ
34954,38570,1,VII
138561,1816203,1,FUTUREKID
35068,34978,1,SYS
35160,35107,1,TAG
35346,35327,1,TWD
35408,35417,1,TAR
35432,35430,1,TMM
35757,2913,1,ABU
35809,2944,1,AJC
35810,35713,1,TPP
35829,2958,1,ACB
35855,2976,1,ACS
35880,35756,1,TGZ
35935,35789,1,TZN
36130,3176,1,ADQ
36143,3203,1,ADY
36188,3243,1,ABV
36610,3629,1,AJL
36614,36403,1,TOP
36631,36417,1,THX
36718,3718,1,AUQ
36819,3772,1,LEP
36847,36565,1,TPR
36856,3803,1,AEB
36872,3810,1,AQI
138563,1816205,1,CABLE
36937,3861,1,AHQ
36949,3873,1,AQZ
37227,4079,1,AOH
37232,4085,1,AJM
37442,36980,1,TOX
37484,4271,1,AOW
37494,37053,1,TKL
37551,37100,1,TSV
37556,4334,1,AXZ
37708,4431,1,ANQ
37713,37205,1,TEG
37822,4501,1,AAR
37845,6214,1,BSM
37850,37300,1,TON
37883,37349,1,TRM
37885,4584,1,AWV
138564,1816206,1,GNAHC
37890,37356,1,TAU
37944,4620,1,AZY
38008,4690,1,AQQ
38027,4706,1,AOP
38092,37513,1,TWH
38126,4770,1,AQU
38136,37543,1,TYK
38161,37560,1,TDX
38166,37567,1,TZL
38311,4879,1,ARF
38326,4895,1,ARD
38335,4900,1,AXT
38398,4944,1,AHK
38425,4970,1,AJQ
38507,5029,1,ARV
38540,5060,1,AJR
38596,5132,1,AFA
38662,5208,1,AJD
38720,5274,1,AKF
38747,38058,1,UEQ
38777,5304,1,AKM
38922,5420,1,AHN
38951,38204,1,VXL
39017,38232,1,VMX
39186,5579,1,AOU
39189,38349,1,VMG
39214,5598,1,AAX
39215,5599,1,AUC
39217,5601,1,AOA
39222,5604,1,AQD
39233,5609,1,AOK
39243,5615,1,APG
39248,5618,1,ARH
39269,5627,1,AFI
39291,38413,1,VXR
39473,38546,1,VIC
39536,38591,1,VKA
39539,38595,1,VLW
39603,38648,1,VAH
39629,5898,1,AZS
39708,38728,1,VTG
39765,38784,1,VMT
138566,1816208,1,FUTURE
39946,6170,1,BKP
39948,38940,1,WKT
40032,38996,1,WCB
40065,39019,1,WRG
40083,39032,1,WTP
40110,39058,1,WCP
40115,39063,1,WDS
40261,39210,1,WWI
40316,6477,1,BFG
40403,6530,1,IMF
40423,39308,1,WRM
40440,39322,1,WHN
40510,6614,1,BYI
40542,39427,1,WFE
40624,39498,1,WOF
40789,6865,1,BXN
40831,6916,1,BKI
40833,6917,1,BKM
138567,1816209,1,HAYATCOMM
40949,7036,1,BCT
40968,7058,1,BLG
40974,7067,1,BMG
40982,7080,1,BOA
41018,39877,1,XRF
41019,39881,1,XST
41111,7171,1,BOL
41166,7220,1,BML
41172,7228,1,BUY
41215,7264,1,BPH
41238,40049,1,YBR
41265,7301,1,BNV
41291,7322,1,BZL
41336,7359,1,BYL
41348,7376,1,BTN
41408,40192,1,YOW
41496,7484,1,BSA
41520,7511,1,BUG
41539,7533,1,BPF
41546,40304,1,ZGM
41573,7553,1,BYR
41599,7568,1,BRU
41614,40355,1,ZNC
41618,7591,1,BUX
41645,7607,1,BYE
41654,40385,1,ZEU
41713,7676,1,CAD
42042,7906,1,CAY
42053,7912,1,CFE
42074,7943,1,CMY
42125,7998,1,CRB
42148,8031,1,CDV
42197,8069,1,CDP
42300,39592,1,WRR
42301,8178,1,CCZ
42302,8182,1,CDT
42341,8221,1,CXU
42407,8314,1,CWP
42459,8357,1,CDY
42460,8358,1,CLT
42501,8402,1,CTM
42644,8564,1,CHN
42680,8645,1,CHP
42690,8672,1,CHF
42800,39702,1,XAM
42867,9339,1,CYU
42983,9538,1,CII
43089,9705,1,CLY
43091,9714,1,CYO
43115,9744,1,CLQ
43120,9764,1,CVW
43147,9791,1,CUV
43195,9881,1,CBQ
43266,9968,1,CKA
43281,9991,1,CKF
43502,10269,1,CDB
43520,10286,1,CNJ
43628,10407,1,COE
43660,10433,1,CZN
43858,10618,1,CYG
43881,10657,1,CXX
43936,10716,1,CRQ
43985,10775,1,CUX
44070,10895,1,CUE
44078,10897,1,CQC
44354,11330,1,DTM
44377,11346,1,DTL
44379,11349,1,DDT
44399,11375,1,DTR
44431,11432,1,DEG
44472,11481,1,DYL
44583,11607,1,DGH
44730,11750,1,DSH
44790,11859,1,DAF
44809,11878,1,DVI
44826,11896,1,DUI
44831,11907,1,DJW
44907,11990,1,DME
45006,12100,1,DRM
45044,12159,1,DMG
45069,12169,1,DRK
45192,12288,1,DWS
45237,12349,1,EAL
45292,12420,1,EER
45365,12513,1,EAR
45668,12828,1,ELT
45713,12861,1,ELK
45765,12899,1,EYM
45773,12920,1,EMB
45794,12935,1,EHL
45834,13001,1,EEG
45843,13013,1,ERL
45975,13123,1,EAX
45987,13138,1,EOL
46004,13159,1,EGG
46090,13276,1,EVM
46147,13367,1,EQX
46168,13384,1,EQE
46216,13415,1,EPW
46256,13461,1,ESM
46336,13549,1,EUM
46337,13550,1,EBG
138569,1816211,1,GIH
46739,14013,1,FEL
46790,14074,1,FTZ
46954,40611,1,ZIP
47023,14392,1,FZR
47055,14418,1,FWD
47294,14692,1,FXR
47388,14801,1,FNT
47405,14814,1,FSA
47502,15043,1,FYI
47569,15106,1,GXY
47572,15108,1,GAP
47660,15199,1,GGX
47663,15201,1,GCY
47681,15212,1,GML
47686,15223,1,GZL
47697,15231,1,GBM
138570,1816212,1,ISKAN
47927,15429,1,GDY
47945,15441,1,GPR
48110,15579,1,GLA
48168,15647,1,GGH
48323,15811,1,GCN
48519,15949,1,GMY
48694,16109,1,GBA
139680,1817026,1,LPGL
49153,16434,1,GRY
49283,16700,1,GUL
49424,16868,1,HMX
49432,16874,1,HHM
49563,17025,1,HAO
49765,17265,1,HSK
49841,17324,1,HLO
49939,17459,1,HFA
49943,17464,1,HNG
49992,17518,1,HFR
50030,17556,1,HGO
50084,17659,1,HIT
50158,17756,1,HCT
50301,17910,1,HOR
50437,18110,1,HDX
50481,18185,1,HHL
50698,18406,1,ICN
50841,18570,1,IKW
50913,18643,1,IMD
50963,18680,1,IMC
50969,18687,1,IPT
51020,18721,1,IMU
51032,18739,1,IAB
51035,18745,1,ICG
51052,2807,1,AYC
51084,18800,1,IRL
51099,18840,1,IDO
51109,18849,1,IDC
51122,18866,1,ICZ
51171,18904,1,IFN
51200,18930,1,IFM
51543,19291,1,IEQ
51555,19300,1,IGS
51680,19387,1,IEC
51695,19400,1,IAU
51799,19495,1,IPB
51863,19555,1,IRD
51869,19558,1,IBG
51903,19595,1,ISU
51909,19613,1,ISH
52050,19784,1,JKA
52197,20015,1,JRV
52268,20232,1,JRL
52390,20433,1,JIN
52419,20461,1,JVG
52454,20508,1,KAB
52488,20567,1,KGM
52587,20701,1,KAS
52594,20712,1,KAT
52612,20754,1,KPC
52937,21067,1,KKO
138571,1816213,1,HUMANSOFT
52962,21104,1,KCN
52970,21111,1,KRM
52973,21114,1,KSN
53276,21437,1,KOV
53302,21480,1,KTA
53379,21569,1,KGD
53513,21754,1,LCR
53553,21782,1,LKE
53572,21791,1,LKO
53627,21858,1,LTN
53805,22035,1,LGD
54081,22306,1,LAU
54117,22355,1,LHB
54127,22359,1,LTR
54158,22384,1,LTX
54191,22414,1,LCT
54224,22450,1,LSR
54377,22612,1,LOM
54487,22697,1,LYL
54493,22703,1,LYC
54563,22776,1,MRP
54695,22874,1,MGL
54755,22953,1,MBC
54813,23006,1,MGP
54875,23070,1,MNM
54984,23153,1,MEU
55110,23314,1,MAD
55152,23344,1,MXI
55394,23600,1,MDG
138572,1816214,1,IFAHR
55397,23605,1,MML
55636,23820,1,MBK
55655,23833,1,MKO
55797,23932,1,MGS
55800,23935,1,MHM
55984,24113,1,MDX
56016,24129,1,MIZ
56021,24132,1,MDL
56130,24247,1,MSV
56204,24363,1,MBE
56306,24459,1,MVF
56307,24460,1,MOX
56324,24474,1,MNY
56403,24540,1,MRV
56440,24591,1,MOT
56454,24601,1,MGX
56456,24603,1,MUM
56503,24648,1,MRQ
56623,24777,1,MGV
56692,24844,1,MYS
56720,24874,1,NAG
56746,24936,1,NCO
56749,24939,1,NAM
57063,25266,1,NEN
57231,25403,1,NAE
57274,25441,1,NHO
57357,25519,1,NHH
57401,25557,1,NME
57469,25615,1,NXM
57513,25684,1,NCK
57625,37964,1,UNV
57633,26006,1,NKP
57868,26188,1,NFE
57875,26190,1,NTM
58080,26333,1,NWH
58093,26349,1,NSX
58114,26378,1,NGY
58233,26474,1,OKJ
58261,26502,1,OBJ
58302,26530,1,OCP
58316,26543,1,OGH
58328,26557,1,OXX
58355,26577,1,ODN
58358,26583,1,ODY
58433,26674,1,OKU
58447,26693,1,OLH
58550,26784,1,OSL
138573,1816215,1,IKARUS
58746,26963,1,OGY
58810,27001,1,ORH
58867,27060,1,OGX
58872,27065,1,OEQ
58902,27083,1,OVL
58933,27099,1,OEG
58934,27100,1,ORX
58989,27179,1,OEL
59010,27201,1,OVR
59050,27245,1,OZG
59170,27351,1,PMY
59309,27480,1,PSY
59348,27517,1,PPY
59382,27560,1,PCP
59515,27685,1,PAB
59584,27759,1,PEK
59595,27776,1,PEX
59600,27786,1,PUN
59783,27937,1,PRL
60040,28100,1,POH
60241,28307,1,PGM
60313,28353,1,PLV
60333,28382,1,PVE
138574,1816216,1,KHOT
60500,28534,1,PWN
60530,28564,1,PWW
60564,28602,1,PPK
60572,28614,1,PDZ
60721,28756,1,PGO
60733,28773,1,PRT
60804,28843,1,PBP
60901,28927,1,PSC
60949,28962,1,PRW
60978,28988,1,PSZ
61633,29373,1,PTB
61775,29494,1,QTG
61825,29569,1,QRX
61866,29627,1,QUR
61888,29641,1,QBL
61903,29658,1,QUE
61915,29662,1,QSS
61919,29665,1,QFX
61920,29669,1,QHL
61972,29745,1,RAF
62090,29922,1,RAW
62122,29972,1,RCU
62135,29987,1,RRP
62167,30017,1,RFT
62185,30034,1,RDM
62222,30069,1,RDF
62223,30070,1,RFX
62234,30074,1,RDH
62287,30104,1,RCT
62298,30124,1,RER
62360,30216,1,RNS
62369,30220,1,RNU
138575,1816217,1,INJAZZAT
62442,30308,1,RMI
62471,30350,1,REF
62479,30362,1,RWD
62484,30370,1,RXM
62494,30381,1,REY
62542,30431,1,RIS
62561,30453,1,RIE
62566,30457,1,RVY
62638,30564,1,RNY
62803,40303,1,ZRL
62867,30767,1,RWH
62888,30793,1,RTG
62903,30807,1,RUB
62904,30808,1,RFL
62910,30828,1,RUM
62912,30829,1,RTR
62916,30833,1,RUL
62921,30841,1,RFF
63557,31595,1,SFC
63652,31718,1,SLK
63748,31806,1,SEG
63806,31898,1,SEN
63807,31899,1,SXY
63893,31987,1,SSM
63995,32353,1,SRR
64019,32385,1,SHU
85466,573,1,AAI
91254,40377,1,ZTA
100956,32016,1,SVW
100962,19904,1,JHC
100963,27285,1,PBG
100965,29832,1,RHC
100967,38670,1,VRT
101231,1794521,1,MPL
101232,1794522,1,S32
101235,1794525,1,FBU
101247,1794537,1,MYO
101250,1794540,1,TME
101251,1794541,1,AHG
101253,1794543,1,EHE
101259,1794549,1,GXL
133310,85117,1,CMCX
133311,36335,1,FTRN
133313,21765,1,LFRGY
55449,23680,1,MLB
133373,1806906,1,CUF
133374,1806907,1,CUH
133375,1806908,1,CU1
133378,1806911,1,DBN
133381,1806914,1,DAQ
133388,1806921,1,HCS
133390,1806923,1,IDF
133391,1806924,1,IDJ
133393,1806926,1,GMP
133319,21940,1,LBT
133328,34741,1,SNL
133329,22226,1,LHC
133332,27143,1,OSP
133333,23526,1,MLA
21771,10359,1,CTN
34117,33699,1,SAY
36485,3506,1,AGJ
38009,37460,1,TGN
38162,4794,1,ARU
38175,37581,1,USH
40515,39385,1,WIG
41295,7328,1,BRB
42230,8085,1,CVN
42231,8087,1,CAV
42232,8088,1,CWE
43511,10273,1,CPD
43554,10333,1,CSD
138577,1816219,1,KINV
43886,10667,1,CGN
44143,11016,1,CYP
44544,11556,1,DSB
46127,13327,1,EPA
46350,13561,1,EGH
46407,13606,1,EMH
47338,14742,1,FNP
48127,15594,1,GLN
48633,16051,1,GOW
49974,17504,1,HPR
50680,18379,1,ICQ
51425,19168,1,IRI
52990,21134,1,KME
53619,21847,1,LNY
54817,23015,1,MSR
55089,23285,1,MCE
56702,24850,1,MZI
57216,25395,1,NVI
60147,28219,1,PIO
62190,30039,1,RMX
62402,30265,1,RHS
62434,30303,1,RDG
90097,5882,1,APY
138579,1816221,1,PCEM
133337,28986,1,INK
133340,175,1,AQM
38599,37901,1,UOS
46922,14213,1,LNU
50848,18580,1,WAK
53871,22087,1,G8C
100870,39269,1,WCT
100921,22778,1,MBL
101230,1794520,1,VCD
133342,5813,1,AXJ
133344,4611,1,ADO
133347,52620,1,FSF
133349,1806882,1,AOJ
133352,1806885,1,AOL
133353,1806886,1,CTU
133356,1806889,1,IMQ
133359,1806892,1,IMK
133364,1806897,1,AYU
133365,1806898,1,BPB
133367,1806900,1,MXU
133368,1806901,1,CA8
133370,1806903,1,CFF
133372,1806905,1,NFN
133412,1806945,1,NIB
133413,1806946,1,PXU
133414,1806947,1,POB
133415,1806948,1,PON
133416,1806949,1,PUH
133427,1806960,1,QBC
133429,1806962,1,CHJ
133430,1806963,1,XQL
133431,1806964,1,FMM
133442,1806975,1,RMF
133443,1806976,1,RTT
133445,1806978,1,HTV
133446,1806979,1,REQ
133447,1806980,1,WSC
133448,1806981,1,REK
133450,1806983,1,DRO
133451,1806984,1,RBL
133452,1806985,1,RDA
133454,1806987,1,WSJ
133455,1806988,1,WSN
133458,1806991,1,RFA
133459,1806992,1,RFB
133460,1806993,1,HTB
133462,1806995,1,WSD
133465,1806998,1,WEJ
133466,1806999,1,SXB
133469,1807002,1,9SP
133471,1807004,1,WLE
139682,1817029,1,DATM
133475,1807008,1,AFY
133480,1807013,1,TNF
133482,1807015,1,TOZ
133483,1807016,1,TNJ
133484,1807017,1,XVG
133485,1807018,1,VMP
133489,1807022,1,WQW
133493,1807026,1,INV
133495,1807028,1,BMP
133497,1807030,1,LVH
133498,1807031,1,XPE
133499,1807032,1,YOJ
133506,1807039,1,M7T
133507,1807040,1,FOD
139683,1817082,1,GUTM
139684,1817085,1,HAJT
133508,1807041,1,VRC
133510,1807043,1,WTC
133511,1807044,1,DXA
133513,1807046,1,VHT
133515,1807048,1,SM8
133517,1807050,1,RNI
133518,1807051,1,AUP
133520,1807053,1,AIB
133522,1807055,1,PAK
133525,1807058,1,CAQ
133526,1807059,1,CJC
133528,1807061,1,FID
133531,1807064,1,MFF
133532,1807065,1,QNL
133535,1807068,1,AWQ
133538,1807071,1,SFG
133541,1807074,1,TYX
133545,1807078,1,TDL
133547,1807080,1,LER
133552,1807085,1,PNV
133553,1807086,1,GMN
133558,1807091,1,XTD
133559,1807092,1,NWZ
133560,1807093,1,AMN
133561,1807094,1,ISX
133563,1807096,1,AQC
138580,1816222,1,REMAL
133566,1807099,1,IWG
133569,1807102,1,EZA
133570,1807103,1,MNF
133571,1807104,1,FCG
133573,1807106,1,MNS
133575,1807108,1,AYG
133576,1807109,1,FOY
133577,1807110,1,UUL
133579,1807112,1,VMY
133580,1807113,1,TRL
133585,1807118,1,XTV
133586,1807119,1,XF1
138581,1816223,1,INOVEST
133596,1807129,1,ASN
133600,1807133,1,GFL
133606,1807139,1,CL8
133608,1807141,1,JKL
133612,1807145,1,YNB
133613,1807146,1,DLC
133614,1807147,1,BRK
133616,1807149,1,AUF
133617,1807150,1,SLC
133621,1807154,1,AHF
138582,1816224,1,KCIN
133624,1807157,1,ALC
133625,1807158,1,SCU
133629,1807162,1,MTM
133632,1807165,1,ZML
133633,1807166,1,ARK
133634,1807167,1,REZ
133635,1807168,1,TTE
133637,1807170,1,GXN
133639,1807172,1,KNO
133647,1807180,1,ARS
133649,1807182,1,DTX
138583,1816225,1,INVESTORS
133653,1807186,1,ACX
133655,1807188,1,YPB
133657,1807190,1,MEB
133658,1807191,1,SHM
133660,1807193,1,CZL
133662,1807195,1,TTW
133667,1807200,1,RCE
133670,1807203,1,DKO
133672,1807205,1,AIS
133673,1807206,1,OVH
133674,1807207,1,AYD
138584,1816226,1,KSHC
133680,1807213,1,HZR
133684,1807217,1,AEJ
133689,1807222,1,CXZ
133691,1807224,1,MX1
133695,1807228,1,MPP
133697,1807230,1,AYS
133701,1807234,1,AZV
133702,1807235,1,RNT
133703,1807236,1,ADH
133705,1807238,1,TDO
138585,1816227,1,JAZEERA
133706,1807239,1,TNT
133707,1807240,1,DM1
133710,1807243,1,QMS
133712,1807245,1,SIO
133713,1807246,1,CV1
133714,1807247,1,AHZ
133715,1807248,1,RFN
133716,1807249,1,LVT
133717,1807250,1,SXA
133718,1807251,1,NPX
133720,1807253,1,MEQ
133721,1807254,1,PIL
133722,1807255,1,3PL
133728,1807261,1,OOK
133729,1807262,1,AR1
133732,1807265,1,IPE
133733,1807266,1,CNU
138586,1816228,1,KRE
133734,1807267,1,OPT
133735,1807268,1,CGW
133737,1807270,1,WSG
133740,1807273,1,1ST
133746,1807279,1,KBU
133747,1807280,1,8IH
133750,1807283,1,SKN
133751,1807284,1,CZI
133754,1807287,1,SFY
133755,1807288,1,TPW
133757,1807290,1,BCG
133758,1807291,1,LHM
133759,1807292,1,BWX
133760,1807293,1,VBS
138587,1816229,1,JEERANH
133765,1807298,1,MOQ
133766,1807299,1,MYQ
133767,1807300,1,IJH
133768,1807301,1,VGL
133769,1807302,1,HJB
133770,1807303,1,AD1
133773,1807306,1,APX
133774,1807307,1,MDV
133775,1807308,1,AFP
133777,1807310,1,USR
133779,1807312,1,TV2
133780,1807313,1,HXG
133786,1807319,1,BPS
133787,1807320,1,BGD
133788,1807321,1,PSI
133790,1807323,1,GTK
133792,1807325,1,GNX
133794,1807327,1,EUG
133795,1807328,1,8EC
133797,1807330,1,RVA
133803,1807336,1,GNV
133804,1807337,1,OZB
133808,1807341,1,OTR
133809,1807342,1,IVQ
133813,1807346,1,ICS
133814,1807347,1,KPO
133815,1807348,1,HUO
133816,1807349,1,QVE
138589,1816231,1,LOGISTICS
133818,1807351,1,BKT
133819,1807352,1,BFC
133821,1807354,1,OHE
133822,1807355,1,TGG
133824,1807357,1,CIK
133825,1807358,1,1PG
133827,1807360,1,FGG
133832,1807365,1,SDA
133833,1807366,1,KFE
133838,1807371,1,XIP
133841,1807374,1,MZN
133843,1807376,1,JHL
133844,1807377,1,IDX
133845,1807378,1,APW
138590,1816232,1,KAMCO
133851,1807384,1,RXH
133853,1807386,1,LAA
133854,1807387,1,WAX
133855,1807388,1,PWH
133856,1807389,1,IBC
133857,1807390,1,KGG
133859,1807392,1,WEL
133860,1807393,1,GC1
133861,1807394,1,PSQ
133862,1807395,1,DUB
133863,1807396,1,AJY
133864,1807397,1,MXC
133865,1807398,1,OAR
133868,1807401,1,ALF
133869,1807402,1,MEZ
133871,1807404,1,PAW
133872,1807405,1,IDR
133873,1807406,1,FSI
133876,1807409,1,CWH
133881,1807414,1,TML
133884,1807417,1,OTW
133885,1807418,1,URF
133886,1807419,1,VPC
133887,1807420,1,MP1
133889,1807422,1,BIQ
133890,1807423,1,DXF
133891,1807424,1,BRL
133892,1807425,1,CYA
133893,1807426,1,GRV
133894,1807427,1,FGX
133897,1807430,1,KLO
133898,1807431,1,LCE
133899,1807432,1,BPA
138592,1816234,1,KMEFIC
133908,1807441,1,FRX
133909,1807442,1,N1H
133910,1807443,1,AQS
133913,1807446,1,WAM
133915,1807448,1,LWP
133916,1807449,1,WDE
133921,1807454,1,S2R
133922,1807455,1,DKM
133923,1807456,1,IVV
133927,1807460,1,AWW
133928,1807461,1,ENC
133932,1807465,1,UPD
133935,1807468,1,AHX
133937,1807470,1,CL1
133938,1807471,1,PKA
133939,1807472,1,IB8
133942,1807475,1,MDD
133943,1807476,1,NVL
133944,1807477,1,ECG
133945,1807478,1,RNL
133947,1807480,1,OLV
133948,1807481,1,FRN
133949,1807482,1,ZYL
133951,1807484,1,IJR
133952,1807485,1,WLD
133953,1807486,1,CDM
133954,1807487,1,CYY
133955,1807488,1,GVF
133956,1807489,1,ERX
138594,1816236,1,MTCC
133959,1807492,1,CDH
133964,1807497,1,GJT
133965,1807498,1,TOF
133966,1807499,1,LCK
133969,1807502,1,DFM
133970,1807503,1,TIX
133971,1807504,1,AQF
133972,1807505,1,SNZ
133976,1807509,1,ENN
133978,1807511,1,XRO
133979,1807512,1,LNK
133982,1807515,1,USF
133983,1807516,1,AIK
133984,1807517,1,PVD
133985,1807518,1,WVL
138595,1816237,1,KBMMC
133986,1807519,1,PIQ
133989,1807522,1,FFT
133991,1807524,1,KMD
133992,1807525,1,GMF
133993,1807526,1,KFG
133995,1807528,1,EGI
133996,1807529,1,ELX
133997,1807530,1,WIC
133998,1807531,1,IAA
134000,1807533,1,AYK
134002,1807535,1,AYZ
134003,1807536,1,WAA
134004,1807537,1,R3D
134005,1807538,1,TBH
134006,1807539,1,STW
134007,1807540,1,KMA
134008,1807541,1,AJJ
134009,1807542,1,MMJ
134010,1807543,1,YHL
134011,1807544,1,1AL
134013,1807546,1,PEZ
134015,1807548,1,XPD
134016,1807549,1,OZT
134017,1807550,1,IOO
134018,1807551,1,IVE
134020,1807553,1,AKY
134021,1807554,1,EPX
134023,1807556,1,OMT
134024,1807557,1,IEU
134025,1807558,1,IRU
134026,1807559,1,IJP
134027,1807560,1,IHK
134028,1807561,1,IBK
134029,1807562,1,IKO
51273,18995,1,IIL
100832,33785,1,ANV
134030,15795,1,GN
134031,39359,1,WDH
138597,1816239,1,CABLETV
134032,7224,1,BOUL
134035,6781,1,BIOBV
134036,26082,1,NDA1V
134037,35679,1,TLT1V
134038,35687,1,TLS1V
134039,27061,1,OKDAV
134040,5936,1,BACTI B
35318,35304,1,TTM1V
138599,1816241,1,KFIC
134041,26082,1,NDA DKK
134042,19395,1,SAS DKK
45457,23950,1,MSABB
134043,4170,1,AMBU B
134044,8347,1,CEVI
134046,10656,1,CRAD B
134048,3395,1,AFAGR
139685,1817267,1,SFAT
134049,25483,1,NEWA B
33482,33249,1,SKA-B
134051,39668,1,WUF1V
134052,16339,1,GRLA
33248,32958,1,SIF
33409,33177,1,SINT
33476,33246,1,SKAKO
33497,33265,1,SKIS-B
33498,33266,1,SKJE
33510,6564,1,GRIFIVB
34018,33580,1,STQ1V
34095,33656,1,SOPRA
34098,33668,1,SOSI1
34171,33788,1,SPG
34190,33807,1,SPNO
34322,33991,1,SRV1V
34335,33998,1,ROV
34336,34000,1,SSH1V
34536,34254,1,STCAS
34540,34255,1,STWK
34551,34272,1,STER
34559,34272,1,STEAV
34682,34370,1,SVIK
34694,34382,1,STYLE
34734,6776,1,BIOGB
34848,38540,1,VIPRO
34887,34689,1,SUY1V
34968,34854,1,SVOLB
35034,38590,1,VIK1V
35307,35290,1,TAM1V
139686,1817030,1,DWAE
35575,35577,1,TPS1V
35606,35595,1,TEM1V
35621,2840,1,NOVE
36358,3401,1,AFE1V
36523,3538,1,AHL1V
36678,3683,1,AKTAV
36942,36634,1,TKDV
36943,3867,1,ALNX
37041,3947,1,ALMB
37043,3949,1,ALN1V
37373,36931,1,TOTA
37413,4191,1,AMEAS
37478,37035,1,TRAD
37491,37051,1,TRH1V
37535,37089,1,TWW
37672,37173,1,TREL-B
37677,11657,1,DFDS
37755,37232,1,TAGR
37884,4583,1,ANOT
37992,37440,1,TULAV
37994,4678,1,APETI
38427,37743,1,UFLX-B
38470,6295,1,BEGR
38581,37889,1,UIE
38784,5307,1,ACG1V
38926,38194,1,VAIAS
39018,38233,1,VALMT
39055,5490,1,ATRAV
39398,5718,1,AVEGB
39399,38487,1,VJBA
39460,38533,1,VIINT
39465,38538,1,VICPB
39530,5820,1,AXFO
39549,5838,1,AXIS
39722,38746,1,VITB
39728,38753,1,VITR
42809,39704,1,XANOB
39865,6084,1,ALBAV
39912,6127,1,BNORDIK
40023,6224,1,BAS1V
40168,6345,1,BELE
40457,39339,1,WIHL
40499,6602,1,BETSB
40743,6822,1,BIOPOR
40767,6851,1,BIOT
40784,6859,1,BTH1V
40830,6913,1,BORG
40998,7091,1,BOCONB
41016,12107,1,DORO
41087,7152,1,BONG
41313,40112,1,YLEPS
41512,7503,1,BTS-B
41522,7514,1,BUFAB
41583,40326,1,ZEAL
42092,7967,1,CPMBV
42183,8064,1,CGCBV
42214,8075,1,CARLB
42331,8208,1,CATE
42348,8226,1,CAV1V
42377,8255,1,CBRAIN
42722,8720,1,CHEMM
44341,11306,1,DANTH
44740,11762,1,DIG1V
44746,6344,1,BEIA-B
44772,11837,1,DIOS
45028,12129,1,DOV1V
45154,12254,1,DUNI
45290,12417,1,ECEX
45489,12652,1,EFO1V
45581,12747,1,ELANB
45616,12775,1,ELEAV
45637,12797,1,ELUX-A
45701,12847,1,ELI1V
45866,24439,1,MOLS
45915,13083,1,ENDO
45916,13083,1,ENDOM
45930,13093,1,ENEA
46141,13356,1,EQV1V
46220,13421,1,ERRI
46324,13538,1,ETT1V
46500,13710,1,EWRK
46539,13760,1,EXL1V
51728,2829,1,ELITEB
46551,13772,1,EXQ
46566,13784,1,EXPB
46609,13840,1,BORDB
46720,13978,1,FPAR
46878,14180,1,FING-B
46894,14188,1,FIA1S
46898,14190,1,FLG1S
46900,14191,1,BULTEN
46991,14366,1,FFARMS
47003,14380,1,FIS1V
47087,14459,1,FLUG B
47218,14598,1,FPIP
47413,14817,1,FSC1V
